,anomaly,machine_type,model_type,length,filename,file_path
11552,0,slider,id_02,10.0,00000106.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000106.wav
11553,0,slider,id_02,10.0,00000107.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000107.wav
11554,0,slider,id_02,10.0,00000108.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000108.wav
11555,0,slider,id_02,10.0,00000109.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000109.wav
11556,0,slider,id_02,10.0,00000110.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000110.wav
11557,0,slider,id_02,10.0,00000111.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000111.wav
11558,0,slider,id_02,10.0,00000112.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000112.wav
11559,0,slider,id_02,10.0,00000113.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000113.wav
11560,0,slider,id_02,10.0,00000114.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000114.wav
11561,0,slider,id_02,10.0,00000115.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000115.wav
11562,0,slider,id_02,10.0,00000116.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000116.wav
11563,0,slider,id_02,10.0,00000117.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000117.wav
11564,0,slider,id_02,10.0,00000118.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000118.wav
11565,0,slider,id_02,10.0,00000119.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000119.wav
11566,0,slider,id_02,10.0,00000120.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000120.wav
11567,0,slider,id_02,10.0,00000121.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000121.wav
11568,0,slider,id_02,10.0,00000122.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000122.wav
11569,0,slider,id_02,10.0,00000123.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000123.wav
11570,0,slider,id_02,10.0,00000124.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000124.wav
11571,0,slider,id_02,10.0,00000125.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000125.wav
11572,0,slider,id_02,10.0,00000126.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000126.wav
11573,0,slider,id_02,10.0,00000127.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000127.wav
11574,0,slider,id_02,10.0,00000128.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000128.wav
11575,0,slider,id_02,10.0,00000129.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000129.wav
11576,0,slider,id_02,10.0,00000130.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000130.wav
11577,0,slider,id_02,10.0,00000131.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000131.wav
11578,0,slider,id_02,10.0,00000132.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000132.wav
11579,0,slider,id_02,10.0,00000133.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000133.wav
11580,0,slider,id_02,10.0,00000134.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000134.wav
11581,0,slider,id_02,10.0,00000135.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000135.wav
11582,0,slider,id_02,10.0,00000136.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000136.wav
11583,0,slider,id_02,10.0,00000137.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000137.wav
11584,0,slider,id_02,10.0,00000138.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000138.wav
11585,0,slider,id_02,10.0,00000139.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000139.wav
11586,0,slider,id_02,10.0,00000140.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000140.wav
11587,0,slider,id_02,10.0,00000141.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000141.wav
11588,0,slider,id_02,10.0,00000142.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000142.wav
11589,0,slider,id_02,10.0,00000143.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000143.wav
11590,0,slider,id_02,10.0,00000144.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000144.wav
11591,0,slider,id_02,10.0,00000145.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000145.wav
11592,0,slider,id_02,10.0,00000146.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000146.wav
11593,0,slider,id_02,10.0,00000147.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000147.wav
11594,0,slider,id_02,10.0,00000148.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000148.wav
11595,0,slider,id_02,10.0,00000149.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000149.wav
11596,0,slider,id_02,10.0,00000150.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000150.wav
11597,0,slider,id_02,10.0,00000151.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000151.wav
11598,0,slider,id_02,10.0,00000152.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000152.wav
11599,0,slider,id_02,10.0,00000153.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000153.wav
11600,0,slider,id_02,10.0,00000154.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000154.wav
11601,0,slider,id_02,10.0,00000155.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000155.wav
11602,0,slider,id_02,10.0,00000156.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000156.wav
11603,0,slider,id_02,10.0,00000157.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000157.wav
11604,0,slider,id_02,10.0,00000158.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000158.wav
11605,0,slider,id_02,10.0,00000159.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000159.wav
11606,0,slider,id_02,10.0,00000160.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000160.wav
11607,0,slider,id_02,10.0,00000161.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000161.wav
11608,0,slider,id_02,10.0,00000162.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000162.wav
11609,0,slider,id_02,10.0,00000163.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000163.wav
11610,0,slider,id_02,10.0,00000164.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000164.wav
11611,0,slider,id_02,10.0,00000165.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000165.wav
11612,0,slider,id_02,10.0,00000166.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000166.wav
11613,0,slider,id_02,10.0,00000167.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000167.wav
11614,0,slider,id_02,10.0,00000168.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000168.wav
11615,0,slider,id_02,10.0,00000169.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000169.wav
11616,0,slider,id_02,10.0,00000170.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000170.wav
11617,0,slider,id_02,10.0,00000171.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000171.wav
11618,0,slider,id_02,10.0,00000172.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000172.wav
11619,0,slider,id_02,10.0,00000173.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000173.wav
11620,0,slider,id_02,10.0,00000174.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000174.wav
11621,0,slider,id_02,10.0,00000175.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000175.wav
11622,0,slider,id_02,10.0,00000176.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000176.wav
11623,0,slider,id_02,10.0,00000177.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000177.wav
11624,0,slider,id_02,10.0,00000178.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000178.wav
11625,0,slider,id_02,10.0,00000179.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000179.wav
11626,0,slider,id_02,10.0,00000180.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000180.wav
11627,0,slider,id_02,10.0,00000181.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000181.wav
11628,0,slider,id_02,10.0,00000182.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000182.wav
11629,0,slider,id_02,10.0,00000183.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000183.wav
11630,0,slider,id_02,10.0,00000184.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000184.wav
11631,0,slider,id_02,10.0,00000185.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000185.wav
11632,0,slider,id_02,10.0,00000186.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000186.wav
11633,0,slider,id_02,10.0,00000187.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000187.wav
11634,0,slider,id_02,10.0,00000188.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000188.wav
11635,0,slider,id_02,10.0,00000189.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000189.wav
11636,0,slider,id_02,10.0,00000190.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000190.wav
11637,0,slider,id_02,10.0,00000191.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000191.wav
11638,0,slider,id_02,10.0,00000192.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000192.wav
11639,0,slider,id_02,10.0,00000193.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000193.wav
11640,0,slider,id_02,10.0,00000194.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000194.wav
11641,0,slider,id_02,10.0,00000195.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000195.wav
11642,0,slider,id_02,10.0,00000196.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000196.wav
11643,0,slider,id_02,10.0,00000197.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000197.wav
11644,0,slider,id_02,10.0,00000198.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000198.wav
11645,0,slider,id_02,10.0,00000199.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000199.wav
11646,0,slider,id_02,10.0,00000200.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000200.wav
11647,0,slider,id_02,10.0,00000201.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000201.wav
11648,0,slider,id_02,10.0,00000202.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000202.wav
11649,0,slider,id_02,10.0,00000203.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000203.wav
11650,0,slider,id_02,10.0,00000204.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000204.wav
11651,0,slider,id_02,10.0,00000205.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000205.wav
11652,0,slider,id_02,10.0,00000206.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000206.wav
11653,0,slider,id_02,10.0,00000207.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000207.wav
11654,0,slider,id_02,10.0,00000208.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000208.wav
11655,0,slider,id_02,10.0,00000209.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000209.wav
11656,0,slider,id_02,10.0,00000210.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000210.wav
11657,0,slider,id_02,10.0,00000211.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000211.wav
11658,0,slider,id_02,10.0,00000212.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000212.wav
11659,0,slider,id_02,10.0,00000213.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000213.wav
11660,0,slider,id_02,10.0,00000214.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000214.wav
11661,0,slider,id_02,10.0,00000215.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000215.wav
11662,0,slider,id_02,10.0,00000216.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000216.wav
11663,0,slider,id_02,10.0,00000217.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000217.wav
11664,0,slider,id_02,10.0,00000218.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000218.wav
11665,0,slider,id_02,10.0,00000219.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000219.wav
11666,0,slider,id_02,10.0,00000220.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000220.wav
11667,0,slider,id_02,10.0,00000221.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000221.wav
11668,0,slider,id_02,10.0,00000222.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000222.wav
11669,0,slider,id_02,10.0,00000223.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000223.wav
11670,0,slider,id_02,10.0,00000224.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000224.wav
11671,0,slider,id_02,10.0,00000225.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000225.wav
11672,0,slider,id_02,10.0,00000226.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000226.wav
11673,0,slider,id_02,10.0,00000227.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000227.wav
11674,0,slider,id_02,10.0,00000228.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000228.wav
11675,0,slider,id_02,10.0,00000229.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000229.wav
11676,0,slider,id_02,10.0,00000230.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000230.wav
11677,0,slider,id_02,10.0,00000231.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000231.wav
11678,0,slider,id_02,10.0,00000232.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000232.wav
11679,0,slider,id_02,10.0,00000233.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000233.wav
11680,0,slider,id_02,10.0,00000234.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000234.wav
11681,0,slider,id_02,10.0,00000235.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000235.wav
11682,0,slider,id_02,10.0,00000236.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000236.wav
11683,0,slider,id_02,10.0,00000237.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000237.wav
11684,0,slider,id_02,10.0,00000238.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000238.wav
11685,0,slider,id_02,10.0,00000239.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000239.wav
11686,0,slider,id_02,10.0,00000240.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000240.wav
11687,0,slider,id_02,10.0,00000241.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000241.wav
11688,0,slider,id_02,10.0,00000242.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000242.wav
11689,0,slider,id_02,10.0,00000243.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000243.wav
11690,0,slider,id_02,10.0,00000244.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000244.wav
11691,0,slider,id_02,10.0,00000245.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000245.wav
11692,0,slider,id_02,10.0,00000246.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000246.wav
11693,0,slider,id_02,10.0,00000247.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000247.wav
11694,0,slider,id_02,10.0,00000248.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000248.wav
11695,0,slider,id_02,10.0,00000249.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000249.wav
11696,0,slider,id_02,10.0,00000250.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000250.wav
11697,0,slider,id_02,10.0,00000251.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000251.wav
11698,0,slider,id_02,10.0,00000252.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000252.wav
11699,0,slider,id_02,10.0,00000253.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000253.wav
11700,0,slider,id_02,10.0,00000254.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000254.wav
11701,0,slider,id_02,10.0,00000255.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000255.wav
11702,0,slider,id_02,10.0,00000256.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000256.wav
11703,0,slider,id_02,10.0,00000257.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000257.wav
11704,0,slider,id_02,10.0,00000258.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000258.wav
11705,0,slider,id_02,10.0,00000259.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000259.wav
11706,0,slider,id_02,10.0,00000260.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000260.wav
11707,0,slider,id_02,10.0,00000261.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000261.wav
11708,0,slider,id_02,10.0,00000262.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000262.wav
11709,0,slider,id_02,10.0,00000263.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000263.wav
11710,0,slider,id_02,10.0,00000264.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000264.wav
11711,0,slider,id_02,10.0,00000265.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000265.wav
11712,0,slider,id_02,10.0,00000266.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000266.wav
11713,0,slider,id_02,10.0,00000267.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000267.wav
11714,0,slider,id_02,10.0,00000268.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000268.wav
11715,0,slider,id_02,10.0,00000269.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000269.wav
11716,0,slider,id_02,10.0,00000270.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000270.wav
11717,0,slider,id_02,10.0,00000271.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000271.wav
11718,0,slider,id_02,10.0,00000272.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000272.wav
11719,0,slider,id_02,10.0,00000273.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000273.wav
11720,0,slider,id_02,10.0,00000274.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000274.wav
11721,0,slider,id_02,10.0,00000275.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000275.wav
11722,0,slider,id_02,10.0,00000276.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000276.wav
11723,0,slider,id_02,10.0,00000277.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000277.wav
11724,0,slider,id_02,10.0,00000278.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000278.wav
11725,0,slider,id_02,10.0,00000279.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000279.wav
11726,0,slider,id_02,10.0,00000280.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000280.wav
11727,0,slider,id_02,10.0,00000281.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000281.wav
11728,0,slider,id_02,10.0,00000282.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000282.wav
11729,0,slider,id_02,10.0,00000283.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000283.wav
11730,0,slider,id_02,10.0,00000284.wav,C:\Users\aubin\beCode\anomalyDetection\AudioMalfunctionDetection\Data\slider\id_02\normal\00000284.wav
